day,time,demand,clearing price (CNY/MWh)
2021/12/8,7:00,49132.21,499.76
2021/12/8,7:15,49255.56,599.41
2021/12/8,7:30,49388.23,599.41
2021/12/8,7:45,49756.3,599.41
2021/12/8,8:00,50265.69,599.41
2021/12/8,8:15,51153.16,544.73
2021/12/8,8:30,49504.5,544.73
2021/12/8,8:45,48393.27,544.73
2021/12/8,9:00,47081.58,544.73
2021/12/8,9:15,46292.21,392.52
2021/12/8,9:30,45068.86,392.52
2021/12/8,9:45,43921.39,392.52
2021/12/8,10:00,43396.12,392.52
2021/12/8,10:15,42857.01,366.67
2021/12/8,10:30,43298.51,366.67
2021/12/8,10:45,42683.82,366.67
2021/12/8,11:00,43505.24,366.67
2021/12/8,11:15,44645.59,375.22
2021/12/8,11:30,44556.08,375.22
2021/12/8,11:45,43571.61,375.22
2021/12/8,12:00,42271.61,375.22
2021/12/8,12:15,41926.94,324.2
2021/12/8,12:30,42228.95,324.2
2021/12/8,12:45,43130.99,324.2
2021/12/8,13:00,44166.76,324.2
2021/12/8,13:15,45852.11,409.46
2021/12/8,13:30,46480.49,409.46
2021/12/8,13:45,47363.5,409.46
2021/12/8,14:00,47271.11,409.46
2021/12/8,14:15,47108.87,438.19
2021/12/8,14:30,46545.03,438.19
2021/12/8,14:45,46998.92,438.19
2021/12/8,15:00,47838.43,438.19
2021/12/8,15:15,48718.7,578.96
2021/12/8,15:30,49362.66,578.96
2021/12/8,15:45,50189.05,578.96
2021/12/8,16:00,51200.42,578.96
2021/12/8,16:15,51419.06,834.91
2021/12/8,16:30,52364.17,834.91
2021/12/8,16:45,53329.85,834.91
2021/12/8,17:00,53199.57,834.91
2021/12/8,17:15,53552.73,940.7
2021/12/8,17:30,53770.59,940.7
2021/12/8,17:45,53039.41,940.7
2021/12/8,18:00,52086.32,940.7
2021/12/8,18:15,51050.78,674.22
2021/12/8,18:30,50662.46,674.22
2021/12/8,18:45,49690.49,674.22
2021/12/8,19:00,49262.75,674.22
2021/12/8,19:15,48635.05,508.9
2021/12/8,19:30,48246.18,508.9
2021/12/8,19:45,48115.89,508.9
2021/12/8,20:00,47687.39,508.9
2021/12/8,20:15,48128.03,458.35
2021/12/8,20:30,48293.07,458.35
2021/12/8,20:45,48503.62,458.35
2021/12/8,21:00,48330.57,458.35
2021/12/8,21:15,48296.21,420.89
2021/12/8,21:30,48051.84,420.89
2021/12/8,21:45,46942.11,420.89
2021/12/8,22:00,45965.23,420.89
2021/12/8,22:15,45415.24,360.08
2021/12/8,22:30,45126.8,360.08
2021/12/8,22:45,44895.56,360.08
2021/12/8,23:00,45716.01,360.08
2021/12/8,23:15,47663.53,393.73
2021/12/8,23:30,47387.85,393.73
2021/12/8,23:45,47140.08,393.73
2021/12/8,24:00:00,46463.14,393.73
2021/12/9,0:15,45970.04,350.84
2021/12/9,0:30,46004.81,350.84
2021/12/9,0:45,45802.72,350.84
2021/12/9,1:00,45491.44,350.84
2021/12/9,1:15,45253.34,320.6
2021/12/9,1:30,45061.1,320.6
2021/12/9,1:45,44667.31,320.6
2021/12/9,2:00,44602.67,320.6
2021/12/9,2:15,44116.2,289.34
2021/12/9,2:30,43701.2,289.34
2021/12/9,2:45,43794.29,289.34
2021/12/9,3:00,43599.74,289.34
2021/12/9,3:15,43442.4,272.34
2021/12/9,3:30,43100.95,272.34
2021/12/9,3:45,43377.47,272.34
2021/12/9,4:00,43154.93,272.34
2021/12/9,4:15,43411.55,288.43
2021/12/9,4:30,43557.27,288.43
2021/12/9,4:45,43672.52,288.43
2021/12/9,5:00,44002.24,288.43
2021/12/9,5:15,44678.55,359.07
2021/12/9,5:30,45486.7,359.07
2021/12/9,5:45,46055.21,359.07
2021/12/9,6:00,46699.55,359.07
2021/12/9,6:15,47118.49,422.75
2021/12/9,6:30,47582.51,422.75
2021/12/9,6:45,48310.23,422.75
2021/12/9,7:00,48212.61,422.75
2021/12/9,7:15,48358.94,505.85
2021/12/9,7:30,48837.19,505.85
2021/12/9,7:45,50050.43,505.85
2021/12/9,8:00,50810.29,505.85
2021/12/9,8:15,51912.33,493.85
2021/12/9,8:30,51554.42,493.85
2021/12/9,8:45,51188.76,493.85
2021/12/9,9:00,49837.03,493.85
2021/12/9,9:15,50039.02,333.89
2021/12/9,9:30,49686.76,333.89
2021/12/9,9:45,49284.45,333.89
2021/12/9,10:00,48670.83,333.89
2021/12/9,10:15,48487.22,268.55
2021/12/9,10:30,48137.8,268.55
2021/12/9,10:45,47198.45,268.55
2021/12/9,11:00,47740.87,268.55
2021/12/9,11:15,48542.4,280.07
2021/12/9,11:30,48263.17,280.07
2021/12/9,11:45,46907.99,280.07
2021/12/9,12:00,44812.3,280.07
2021/12/9,12:15,44380.22,236.08
2021/12/9,12:30,43897.31,236.08
2021/12/9,12:45,44516.08,236.08
2021/12/9,13:00,45036.24,236.08
2021/12/9,13:15,46581.07,302.66
2021/12/9,13:30,46585.79,302.66
2021/12/9,13:45,47343.46,302.66
2021/12/9,14:00,46969.65,302.66
2021/12/9,14:15,46323.29,337.84
2021/12/9,14:30,45949.2,337.84
2021/12/9,14:45,46530.83,337.84
2021/12/9,15:00,47403.18,337.84
2021/12/9,15:15,48404.17,470.34
2021/12/9,15:30,49136.72,470.34
2021/12/9,15:45,49857.93,470.34
2021/12/9,16:00,50831.5,470.34
2021/12/9,16:15,50989.34,767.48
2021/12/9,16:30,52070.39,767.48
2021/12/9,16:45,53067.72,767.48
2021/12/9,17:00,53054.1,767.48
2021/12/9,17:15,53814.86,914.74
2021/12/9,17:30,54232.08,914.74
2021/12/9,17:45,53702.04,914.74
2021/12/9,18:00,52787.65,914.74
2021/12/9,18:15,52314.43,741.52
2021/12/9,18:30,51641.01,741.52
2021/12/9,18:45,50804.64,741.52
2021/12/9,19:00,50469.52,741.52
2021/12/9,19:15,50406.69,617.76
2021/12/9,19:30,50199.18,617.76
2021/12/9,19:45,49811.32,617.76
2021/12/9,20:00,49531.56,617.76
2021/12/9,20:15,49940.41,612.17
2021/12/9,20:30,50239.25,612.17
2021/12/9,20:45,50134.86,612.17
2021/12/9,21:00,50151.3,612.17
2021/12/9,21:15,50096.78,520.3
2021/12/9,21:30,49546.68,520.3
2021/12/9,21:45,48615.83,520.3
2021/12/9,22:00,47718.96,520.3
2021/12/9,22:15,47262.09,409.21
2021/12/9,22:30,46434.25,409.21
2021/12/9,22:45,46164.38,409.21
2021/12/9,23:00,47081.75,409.21
2021/12/9,23:15,48558.06,476.88
2021/12/9,23:30,48319.66,476.88
2021/12/9,23:45,48118.61,476.88
2021/12/9,24:00:00,47178.24,476.88
2021/12/10,0:15,46968.2,366.6
2021/12/10,0:30,46634.02,366.6
2021/12/10,0:45,46529.4,366.6
2021/12/10,1:00,45993.57,366.6
2021/12/10,1:15,46049.3,339.82
2021/12/10,1:30,45516.85,339.82
2021/12/10,1:45,45304.26,339.82
2021/12/10,2:00,44870.04,339.82
2021/12/10,2:15,44732.97,299.86
2021/12/10,2:30,44504.16,299.86
2021/12/10,2:45,44171.35,299.86
2021/12/10,3:00,43761.77,299.86
2021/12/10,3:15,43542.53,275.55
2021/12/10,3:30,43641.22,275.55
2021/12/10,3:45,43558.38,275.55
2021/12/10,4:00,43639.29,275.55
2021/12/10,4:15,43775.48,293.32
2021/12/10,4:30,44022.22,293.32
2021/12/10,4:45,44257.92,293.32
2021/12/10,5:00,44572.24,293.32
2021/12/10,5:15,45070.79,366.59
2021/12/10,5:30,46115.75,366.59
2021/12/10,5:45,46859.7,366.59
2021/12/10,6:00,47158.76,366.59
2021/12/10,6:15,47876.82,421.67
2021/12/10,6:30,47964.35,421.67
2021/12/10,6:45,48645.3,421.67
2021/12/10,7:00,48944.55,421.67
2021/12/10,7:15,49087.88,554.24
2021/12/10,7:30,49484.25,554.24
2021/12/10,7:45,50158.28,554.24
2021/12/10,8:00,51144.8,554.24
2021/12/10,8:15,51646.12,638.51
2021/12/10,8:30,51333.75,638.51
2021/12/10,8:45,50512.29,638.51
2021/12/10,9:00,49695.4,638.51
2021/12/10,9:15,49544.47,417.73
2021/12/10,9:30,48617.7,417.73
2021/12/10,9:45,47545.51,417.73
2021/12/10,10:00,46791.25,417.73
2021/12/10,10:15,46428.07,339.71
2021/12/10,10:30,45572.4,339.71
2021/12/10,10:45,44966.08,339.71
2021/12/10,11:00,45880.73,339.71
2021/12/10,11:15,46519.54,315.59
2021/12/10,11:30,46180.73,315.59
2021/12/10,11:45,45656.38,315.59
2021/12/10,12:00,43692.87,315.59
2021/12/10,12:15,43358.81,249.14
2021/12/10,12:30,43138.06,249.14
2021/12/10,12:45,43949.25,249.14
2021/12/10,13:00,44424.24,249.14
2021/12/10,13:15,46217.26,361.82
2021/12/10,13:30,46802.55,361.82
2021/12/10,13:45,47839.52,361.82
2021/12/10,14:00,47367.67,361.82
2021/12/10,14:15,47018.81,370.51
2021/12/10,14:30,46866.73,370.51
2021/12/10,14:45,47224.39,370.51
2021/12/10,15:00,48199.93,370.51
2021/12/10,15:15,48498.47,514.43
2021/12/10,15:30,49308.18,514.43
2021/12/10,15:45,49903.77,514.43
2021/12/10,16:00,50716.37,514.43
2021/12/10,16:15,51427.21,800.52
2021/12/10,16:30,52483.07,800.52
2021/12/10,16:45,53208.75,800.52
2021/12/10,17:00,53384.67,800.52
2021/12/10,17:15,53849.67,891.84
2021/12/10,17:30,53991.83,891.84
2021/12/10,17:45,53448.79,891.84
2021/12/10,18:00,52708.49,891.84
2021/12/10,18:15,51841.62,622.91
2021/12/10,18:30,51607.57,622.91
2021/12/10,18:45,50659.41,622.91
2021/12/10,19:00,50487.14,622.91
2021/12/10,19:15,50181.03,484.42
2021/12/10,19:30,50018.48,484.42
2021/12/10,19:45,49863.33,484.42
2021/12/10,20:00,49284.53,484.42
2021/12/10,20:15,49677.7,467.55
2021/12/10,20:30,49913.69,467.55
2021/12/10,20:45,49884.41,467.55
2021/12/10,21:00,49729,467.55
2021/12/10,21:15,49940.89,435.87
2021/12/10,21:30,49545.84,435.87
2021/12/10,21:45,48845.94,435.87
2021/12/10,22:00,48105.22,435.87
2021/12/10,22:15,47615.6,381.06
2021/12/10,22:30,46760,381.06
2021/12/10,22:45,46400.8,381.06
2021/12/10,23:00,47076.08,381.06
2021/12/10,23:15,49150.11,429.94
2021/12/10,23:30,48694.02,429.94
2021/12/10,23:45,48398.76,429.94
2021/12/10,24:00:00,47670.31,429.94
2021/12/11,0:15,47487.88,376.32
2021/12/11,0:30,47147.03,376.32
2021/12/11,0:45,46575.51,376.32
2021/12/11,1:00,46296.15,376.32
2021/12/11,1:15,46022.05,358.33
2021/12/11,1:30,46024.62,358.33
2021/12/11,1:45,45642.23,358.33
2021/12/11,2:00,45400.34,358.33
2021/12/11,2:15,45004.81,339.36
2021/12/11,2:30,44841.23,339.36
2021/12/11,2:45,44511.45,339.36
2021/12/11,3:00,44383.4,339.36
2021/12/11,3:15,43885.46,322.63
2021/12/11,3:30,43894.75,322.63
2021/12/11,3:45,43855.64,322.63
2021/12/11,4:00,43809.46,322.63
2021/12/11,4:15,43851.91,331.48
2021/12/11,4:30,44026.47,331.48
2021/12/11,4:45,44141.08,331.48
2021/12/11,5:00,44368.84,331.48
2021/12/11,5:15,44892.61,368.98
2021/12/11,5:30,45283.03,368.98
2021/12/11,5:45,45985.77,368.98
2021/12/11,6:00,45991.8,368.98
2021/12/11,6:15,46024.08,404.15
2021/12/11,6:30,45423.49,404.15
2021/12/11,6:45,45907.1,404.15
2021/12/11,7:00,46024.39,404.15
2021/12/11,7:15,46793.31,533.3
2021/12/11,7:30,47728.53,533.3
2021/12/11,7:45,49196.76,533.3
2021/12/11,8:00,50396.48,533.3
2021/12/11,8:15,51791.39,631.92
2021/12/11,8:30,51561.1,631.92
2021/12/11,8:45,51399.04,631.92
2021/12/11,9:00,51233.9,631.92
2021/12/11,9:15,51248.38,488.6
2021/12/11,9:30,50957.82,488.6
2021/12/11,9:45,50164.73,488.6
2021/12/11,10:00,49743.22,488.6
2021/12/11,10:15,49078.97,412.42
2021/12/11,10:30,49048.89,412.42
2021/12/11,10:45,48754.83,412.42
2021/12/11,11:00,49441.31,412.42
2021/12/11,11:15,51254.89,424.77
2021/12/11,11:30,50915.97,424.77
2021/12/11,11:45,50657.67,424.77
2021/12/11,12:00,49268.98,424.77
2021/12/11,12:15,48898.95,365.19
2021/12/11,12:30,48984.71,365.19
2021/12/11,12:45,49782.32,365.19
2021/12/11,13:00,49666.24,365.19
2021/12/11,13:15,50974.87,444.81
2021/12/11,13:30,50983.74,444.81
2021/12/11,13:45,51045.01,444.81
2021/12/11,14:00,50650.16,444.81
2021/12/11,14:15,49662.86,397.74
2021/12/11,14:30,49134.06,397.74
2021/12/11,14:45,49322.15,397.74
2021/12/11,15:00,49651.74,397.74
2021/12/11,15:15,49836.37,491.46
2021/12/11,15:30,50327.85,491.46
2021/12/11,15:45,50266.37,491.46
2021/12/11,16:00,51026.62,491.46
2021/12/11,16:15,51384.37,700.47
2021/12/11,16:30,52164.05,700.47
2021/12/11,16:45,53011.68,700.47
2021/12/11,17:00,53165.09,700.47
2021/12/11,17:15,53685.56,850.95
2021/12/11,17:30,53843.75,850.95
2021/12/11,17:45,52945.68,850.95
2021/12/11,18:00,51846.08,850.95
2021/12/11,18:15,51015.57,528.63
2021/12/11,18:30,50344.55,528.63
2021/12/11,18:45,49752.96,528.63
2021/12/11,19:00,49149.8,528.63
2021/12/11,19:15,48645.22,412.8
2021/12/11,19:30,48390.32,412.8
2021/12/11,19:45,48059.12,412.8
2021/12/11,20:00,47536.88,412.8
2021/12/11,20:15,47276.12,383.6
2021/12/11,20:30,47312.57,383.6
2021/12/11,20:45,46902.89,383.6
2021/12/11,21:00,46745.16,383.6
2021/12/11,21:15,46273.48,347.89
2021/12/11,21:30,45214.62,347.89
2021/12/11,21:45,43900.6,347.89
2021/12/11,22:00,42805.92,347.89
2021/12/11,22:15,41706.24,240.23
2021/12/11,22:30,40918.32,240.23
2021/12/11,22:45,40246.94,240.23
2021/12/11,23:00,40286.19,240.23
2021/12/11,23:15,41272.58,239.89
2021/12/11,23:30,40910.84,239.89
2021/12/11,23:45,42708.66,239.89
2021/12/11,24:00:00,41488.82,239.89
2021/12/12,0:15,37911.9,201.25
2021/12/12,0:30,37162.64,201.25
2021/12/12,0:45,36434.46,201.25
2021/12/12,1:00,35856.81,201.25
2021/12/12,1:15,35498.03,173.19
2021/12/12,1:30,34681.8,173.19
2021/12/12,1:45,34003.35,173.19
2021/12/12,2:00,33236.67,173.19
2021/12/12,2:15,33026.44,140
2021/12/12,2:30,32505.3,140
2021/12/12,2:45,31788.77,140
2021/12/12,3:00,31206.22,140
2021/12/12,3:15,31179,20
2021/12/12,3:30,31037.51,20
2021/12/12,3:45,31098.93,20
2021/12/12,4:00,31535.96,20
2021/12/12,4:15,31871.55,4.15
2021/12/12,4:30,31997.72,4.15
2021/12/12,4:45,32061.97,4.15
2021/12/12,5:00,31808.17,4.15
2021/12/12,5:15,31812.6,147.47
2021/12/12,5:30,31784.1,147.47
2021/12/12,5:45,32197.35,147.47
2021/12/12,6:00,31878.69,147.47
2021/12/12,6:15,31758.46,161.73
2021/12/12,6:30,31508.25,161.73
2021/12/12,6:45,31587.36,161.73
2021/12/12,7:00,31873.31,161.73
2021/12/12,7:15,31920,198.93
2021/12/12,7:30,33057.82,198.93
2021/12/12,7:45,33700.14,198.93
2021/12/12,8:00,33802.69,198.93
2021/12/12,8:15,34098.22,214.63
2021/12/12,8:30,32624.73,214.63
2021/12/12,8:45,31871.77,214.63
2021/12/12,9:00,30923.22,214.63
2021/12/12,9:15,30811.92,40.88
2021/12/12,9:30,31030.42,40.88
2021/12/12,9:45,30923.86,40.88
2021/12/12,10:00,31402.99,40.88
2021/12/12,10:15,31490.16,-80
2021/12/12,10:30,32302.39,-80
2021/12/12,10:45,32468.82,-80
2021/12/12,11:00,32315.59,-80
2021/12/12,11:15,32416.19,-80
2021/12/12,11:30,32556.91,-80
2021/12/12,11:45,32755.39,-80
2021/12/12,12:00,32518.58,-80
2021/12/12,12:15,32733.93,-80
2021/12/12,12:30,32952.84,-80
2021/12/12,12:45,32877.56,-80
2021/12/12,13:00,32940.04,-80
2021/12/12,13:15,32760.65,56.85
2021/12/12,13:30,33283.79,56.85
2021/12/12,13:45,33638.36,56.85
2021/12/12,14:00,33423.62,56.85
2021/12/12,14:15,32904.71,177
2021/12/12,14:30,32990.06,177
2021/12/12,14:45,33101.95,177
2021/12/12,15:00,34039.09,177
2021/12/12,15:15,35411.17,325.87
2021/12/12,15:30,37378.82,325.87
2021/12/12,15:45,39174.78,325.87
2021/12/12,16:00,42059.77,325.87
2021/12/12,16:15,43966.78,679.55
2021/12/12,16:30,45867.44,679.55
2021/12/12,16:45,47543.36,679.55
2021/12/12,17:00,48458.64,679.55
2021/12/12,17:15,50092.45,840.04
2021/12/12,17:30,51141.58,840.04
2021/12/12,17:45,50839.47,840.04
2021/12/12,18:00,50380.84,840.04
2021/12/12,18:15,49810.98,724.85
2021/12/12,18:30,49785.55,724.85
2021/12/12,18:45,49467.85,724.85
2021/12/12,19:00,49447.84,724.85
2021/12/12,19:15,49231.23,709.16
2021/12/12,19:30,49520.04,709.16
2021/12/12,19:45,49441.79,709.16
2021/12/12,20:00,49213.12,709.16
2021/12/12,20:15,49369.27,716.75
2021/12/12,20:30,49575.2,716.75
2021/12/12,20:45,49664.45,716.75
2021/12/12,21:00,49531.97,716.75
2021/12/12,21:15,49493.3,686.31
2021/12/12,21:30,48610.81,686.31
2021/12/12,21:45,47650.08,686.31
2021/12/12,22:00,46879.29,686.31
2021/12/12,22:15,46353.34,547.27
2021/12/12,22:30,45532.55,547.27
2021/12/12,22:45,45392.26,547.27
2021/12/12,23:00,46121.27,547.27
2021/12/12,23:15,47880.79,647.52
2021/12/12,23:30,47866.23,647.52
2021/12/12,23:45,47399.55,647.52
2021/12/12,24:00:00,46931.23,647.52
2021/12/13,0:15,46723.13,368.75
2021/12/13,0:30,46424.45,368.75
2021/12/13,0:45,45943.26,368.75
2021/12/13,1:00,45670.01,368.75
2021/12/13,1:15,45458.04,329.21
2021/12/13,1:30,45357.16,329.21
2021/12/13,1:45,44788.67,329.21
2021/12/13,2:00,44571.1,329.21
2021/12/13,2:15,44340.68,265.69
2021/12/13,2:30,44079.43,265.69
2021/12/13,2:45,43801.86,265.69
2021/12/13,3:00,43567.85,265.69
2021/12/13,3:15,43395.29,233.81
2021/12/13,3:30,43252.59,233.81
2021/12/13,3:45,42817.99,233.81
2021/12/13,4:00,42802.59,233.81
2021/12/13,4:15,42955.05,242.17
2021/12/13,4:30,43092.72,242.17
2021/12/13,4:45,43226.47,242.17
2021/12/13,5:00,43589.56,242.17
2021/12/13,5:15,44361.79,350.8
2021/12/13,5:30,45162.89,350.8
2021/12/13,5:45,45768.56,350.8
2021/12/13,6:00,46136.47,350.8
2021/12/13,6:15,46685.44,432.06
2021/12/13,6:30,47052.05,432.06
2021/12/13,6:45,47857.03,432.06
2021/12/13,7:00,48105.34,432.06
2021/12/13,7:15,48061.12,514.07
2021/12/13,7:30,48691.71,514.07
2021/12/13,7:45,49444.43,514.07
2021/12/13,8:00,49447.09,514.07
2021/12/13,8:15,49822.58,442.98
2021/12/13,8:30,48740.67,442.98
2021/12/13,8:45,47170.19,442.98
2021/12/13,9:00,45993.72,442.98
2021/12/13,9:15,44750.88,210.67
2021/12/13,9:30,44091.62,210.67
2021/12/13,9:45,42657.58,210.67
2021/12/13,10:00,41922.69,210.67
2021/12/13,10:15,41002.13,135.54
2021/12/13,10:30,40023.25,135.54
2021/12/13,10:45,39350.02,135.54
2021/12/13,11:00,39155.6,135.54
2021/12/13,11:15,40261.29,122.9
2021/12/13,11:30,39634.07,122.9
2021/12/13,11:45,38524.32,122.9
2021/12/13,12:00,36740.16,122.9
2021/12/13,12:15,35882.16,29.75
2021/12/13,12:30,35969.12,29.75
2021/12/13,12:45,36640.84,29.75
2021/12/13,13:00,36670.86,29.75
2021/12/13,13:15,38453.39,118.2
2021/12/13,13:30,39036.98,118.2
2021/12/13,13:45,39690.75,118.2
2021/12/13,14:00,39775.24,118.2
2021/12/13,14:15,39403.78,137.68
2021/12/13,14:30,39455.98,137.68
2021/12/13,14:45,40486.4,137.68
2021/12/13,15:00,42171.39,137.68
2021/12/13,15:15,43485.15,310.16
2021/12/13,15:30,45240.97,310.16
2021/12/13,15:45,46981.28,310.16
2021/12/13,16:00,48391.28,310.16
2021/12/13,16:15,50100.61,566.74
2021/12/13,16:30,50686.54,566.74
2021/12/13,16:45,51718.02,566.74
2021/12/13,17:00,51463.4,566.74
2021/12/13,17:15,51976.4,696.7
2021/12/13,17:30,51826.72,696.7
2021/12/13,17:45,51045.54,696.7
2021/12/13,18:00,49961.06,696.7
2021/12/13,18:15,48687.77,439.98
2021/12/13,18:30,47917.47,439.98
2021/12/13,18:45,46903.67,439.98
2021/12/13,19:00,46433.85,439.98
2021/12/13,19:15,45586.41,321.55
2021/12/13,19:30,45213.34,321.55
2021/12/13,19:45,44480.17,321.55
2021/12/13,20:00,43858.25,321.55
2021/12/13,20:15,43628.08,258.61
2021/12/13,20:30,43538.48,258.61
2021/12/13,20:45,43442.28,258.61
2021/12/13,21:00,42879.97,258.61
2021/12/13,21:15,43038,181.37
2021/12/13,21:30,41919.21,181.37
2021/12/13,21:45,40814.85,181.37
2021/12/13,22:00,39985.22,181.37
2021/12/13,22:15,39083.96,141.69
2021/12/13,22:30,38359.4,141.69
2021/12/13,22:45,37909.12,141.69
2021/12/13,23:00,38735.6,141.69
2021/12/13,23:15,40031.06,152.31
2021/12/13,23:30,40056.84,152.31
2021/12/13,23:45,39486.82,152.31
2021/12/13,24:00:00,38767.4,152.31
2021/12/14,0:15,38425.26,193.75
2021/12/14,0:30,37478.42,193.75
2021/12/14,0:45,37427.98,193.75
2021/12/14,1:00,37343.28,193.75
2021/12/14,1:15,37029.43,174.61
2021/12/14,1:30,36995.71,174.61
2021/12/14,1:45,36757.42,174.61
2021/12/14,2:00,36721.41,174.61
2021/12/14,2:15,36716.55,166.67
2021/12/14,2:30,35948.97,166.67
2021/12/14,2:45,36069.79,166.67
2021/12/14,3:00,35840.21,166.67
2021/12/14,3:15,35813.56,163.3
2021/12/14,3:30,35877.21,163.3
2021/12/14,3:45,35793.13,163.3
2021/12/14,4:00,35758.66,163.3
2021/12/14,4:15,36006.66,167.68
2021/12/14,4:30,36149.27,167.68
2021/12/14,4:45,36241.87,167.68
2021/12/14,5:00,36654.25,167.68
2021/12/14,5:15,37387.16,193.96
2021/12/14,5:30,38191.59,193.96
2021/12/14,5:45,39227.17,193.96
2021/12/14,6:00,39615.77,193.96
2021/12/14,6:15,40004.31,228.79
2021/12/14,6:30,40381.63,228.79
2021/12/14,6:45,41505.9,228.79
2021/12/14,7:00,41698.92,228.79
2021/12/14,7:15,41781.53,315.82
2021/12/14,7:30,42680.32,315.82
2021/12/14,7:45,43539.48,315.82
2021/12/14,8:00,44544.4,315.82
2021/12/14,8:15,45726.48,293.82
2021/12/14,8:30,45753.32,293.82
2021/12/14,8:45,45405.96,293.82
2021/12/14,9:00,44400.45,293.82
2021/12/14,9:15,44225.9,200.75
2021/12/14,9:30,43782.32,200.75
2021/12/14,9:45,42582.35,200.75
2021/12/14,10:00,42444.33,200.75
2021/12/14,10:15,42292.43,172.05
2021/12/14,10:30,41709.82,172.05
2021/12/14,10:45,41040.82,172.05
2021/12/14,11:00,41422.23,172.05
2021/12/14,11:15,42010.42,169.3
2021/12/14,11:30,41521.52,169.3
2021/12/14,11:45,40399.65,169.3
2021/12/14,12:00,38386.34,169.3
2021/12/14,12:15,37728.6,60.83
2021/12/14,12:30,37271.88,60.83
2021/12/14,12:45,38320.35,60.83
2021/12/14,13:00,38957,60.83
2021/12/14,13:15,40499.43,185.7
2021/12/14,13:30,41283.26,185.7
2021/12/14,13:45,42065.03,185.7
2021/12/14,14:00,41906.33,185.7
2021/12/14,14:15,42046.95,211.79
2021/12/14,14:30,41952.73,211.79
2021/12/14,14:45,42915.13,211.79
2021/12/14,15:00,44482.08,211.79
2021/12/14,15:15,45448.17,380.49
2021/12/14,15:30,46812.22,380.49
2021/12/14,15:45,47887.86,380.49
2021/12/14,16:00,49318.93,380.49
2021/12/14,16:15,50489.09,641.9
2021/12/14,16:30,51460.16,641.9
2021/12/14,16:45,52596,641.9
2021/12/14,17:00,52044.02,641.9
2021/12/14,17:15,52878.06,874.8
2021/12/14,17:30,53268.88,874.8
2021/12/14,17:45,52743.9,874.8
2021/12/14,18:00,51868.74,874.8
2021/12/14,18:15,50966,670.25
2021/12/14,18:30,50553.82,670.25
2021/12/14,18:45,49767.38,670.25
2021/12/14,19:00,49175.87,670.25
2021/12/14,19:15,48720.79,524.78
2021/12/14,19:30,48454.66,524.78
2021/12/14,19:45,48341.83,524.78
2021/12/14,20:00,47617.15,524.78
2021/12/14,20:15,47756.81,518
2021/12/14,20:30,47938.43,518
2021/12/14,20:45,47542.2,518
2021/12/14,21:00,47597.82,518
2021/12/14,21:15,47360.42,471
2021/12/14,21:30,46642.73,471
2021/12/14,21:45,45808.92,471
2021/12/14,22:00,44786.72,471
2021/12/14,22:15,44559.21,411.41
2021/12/14,22:30,44035.8,411.41
2021/12/14,22:45,43736.52,411.41
2021/12/14,23:00,44985.12,411.41
2021/12/14,23:15,45970.03,465.5
2021/12/14,23:30,46189.51,465.5
2021/12/14,23:45,45537.41,465.5
2021/12/14,24:00:00,45074.22,465.5
2021/12/15,0:15,45188.34,408.65
2021/12/15,0:30,44623.48,408.65
2021/12/15,0:45,44722.84,408.65
2021/12/15,1:00,44326.94,408.65
2021/12/15,1:15,44640.2,390.02
2021/12/15,1:30,44439.87,390.02
2021/12/15,1:45,44274.51,390.02
2021/12/15,2:00,43894.87,390.02
2021/12/15,2:15,43812.25,362.55
2021/12/15,2:30,43742.17,362.55
2021/12/15,2:45,43508.95,362.55
2021/12/15,3:00,43485.69,362.55
2021/12/15,3:15,43506.72,345.87
2021/12/15,3:30,43362.29,345.87
2021/12/15,3:45,43356.18,345.87
2021/12/15,4:00,43633.34,345.87
2021/12/15,4:15,44099.58,358.03
2021/12/15,4:30,43995.05,358.03
2021/12/15,4:45,44610.31,358.03
2021/12/15,5:00,44773.88,358.03
2021/12/15,5:15,45659.48,442.57
2021/12/15,5:30,46190.05,442.57
2021/12/15,5:45,47175.49,442.57
2021/12/15,6:00,46618.61,442.57
2021/12/15,6:15,47564.48,507.7
2021/12/15,6:30,47441,507.7
2021/12/15,6:45,48165.37,507.7
2021/12/15,7:00,48466.67,507.7
2021/12/15,7:15,48826.22,659.35
2021/12/15,7:30,49463.08,659.35
2021/12/15,7:45,50363.43,659.35
2021/12/15,8:00,51117.34,659.35
2021/12/15,8:15,51996,723.75
2021/12/15,8:30,51772.48,723.75
2021/12/15,8:45,50845.85,723.75
2021/12/15,9:00,49567.19,723.75
2021/12/15,9:15,49020.84,454.94
2021/12/15,9:30,48209.29,454.94
2021/12/15,9:45,47337.94,454.94
